City_Code,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Health Indicator,Holding_Policy_Duration,Health Indicator_Missing_Flag,Holding_Policy_Duration_Missing_Flag,Holding_Policy_Type_Missing_Flag,Region_Code,Upper_Age,Lower_Age,Reco_Policy_Cat,Response,Reco_Policy_Premium_bin,Holding_Policy_Type_bin,Response_KMeans_Clusters
11,1,0,0,4,9,0,0,0,2306,44,44,3,0,3,1,2
22,0,1,1,1,5,0,0,0,2483,75,70,19,0,3,2,2
11,0,1,1,0,7,1,0,0,316,40,38,17,0,3,2,3
32,0,1,1,0,15,1,1,1,2994,50,48,19,0,3,0,4
35,0,0,0,4,15,0,1,1,1037,41,41,22,1,3,0,1
32,0,1,1,0,10,1,0,0,2091,64,63,22,1,3,3,2
22,0,0,0,1,15,0,1,1,2206,22,22,9,0,3,0,2
16,1,0,0,2,5,0,0,0,3553,75,75,3,0,3,2,4
11,0,0,0,4,15,0,1,1,17,55,55,11,0,3,0,3
22,1,0,0,1,15,0,1,1,823,21,21,12,1,3,0,1
1,0,0,0,2,0,0,0,0,2947,42,42,2,0,3,2,4
22,0,1,1,2,8,0,0,0,5085,67,63,15,0,3,3,0
32,1,0,0,1,10,0,0,0,1880,32,32,7,1,3,2,2
33,0,0,0,6,5,0,0,0,2581,35,35,13,0,3,2,2
1,1,0,0,2,14,0,0,0,193,47,47,21,0,3,1,3
12,0,0,0,2,13,0,0,0,4497,47,47,22,0,3,2,0
8,1,0,0,2,8,0,0,0,2315,75,75,22,0,3,2,2
11,1,0,0,0,7,1,0,0,457,42,42,22,0,3,3,3
22,0,1,1,1,15,0,1,1,236,31,29,12,0,3,0,3
3,1,0,0,2,15,0,1,1,585,46,46,16,0,3,0,3
0,0,0,0,5,10,0,0,0,2599,70,70,19,0,3,1,2
30,0,0,0,2,15,0,1,1,209,43,43,22,1,3,0,3
30,0,0,0,2,5,0,0,0,198,75,75,8,1,3,2,3
2,1,0,0,1,0,0,0,0,53,37,37,21,0,3,1,3
33,0,1,1,1,9,0,0,0,2218,75,74,22,0,3,2,2
4,1,1,1,2,15,0,1,1,994,68,63,10,0,3,0,1
11,0,0,0,0,9,1,0,0,4270,28,28,11,0,3,2,0
0,1,0,0,0,0,1,0,0,24,72,72,7,0,3,2,3
1,0,0,0,4,0,0,0,0,648,31,31,21,0,3,1,3
12,0,0,0,0,0,1,0,0,1174,26,26,22,1,3,1,1
10,0,0,0,1,10,0,0,0,3403,34,34,20,0,3,1,4
0,0,0,0,0,9,1,0,0,434,62,62,22,0,3,2,3
2,1,1,1,4,0,0,0,0,1620,67,64,12,0,3,1,1
35,0,0,0,3,7,0,0,0,6123,24,24,6,0,3,2,0
35,0,0,0,3,1,0,0,0,3543,50,50,20,1,3,1,4
0,0,0,0,3,2,0,0,0,85,69,69,21,0,3,1,3
11,0,0,0,1,12,0,0,0,745,32,32,17,0,3,2,3
35,1,0,0,2,15,0,1,1,3316,30,30,4,0,2,0,4
21,0,0,0,1,12,0,0,0,4306,56,56,14,1,3,1,0
6,1,0,0,3,7,0,0,0,1928,26,26,22,0,3,1,2
22,1,0,0,4,15,0,1,1,1666,46,46,10,1,3,0,1
13,0,0,0,3,7,0,0,0,5486,27,27,17,0,3,3,0
30,0,0,0,3,8,0,0,0,179,67,67,1,0,3,2,3
25,0,0,0,5,15,0,1,1,969,75,75,21,0,3,0,1
33,1,0,0,6,15,0,1,1,1222,59,59,19,0,3,0,1
35,0,0,0,4,15,0,1,1,223,47,47,21,0,3,0,3
31,0,0,0,1,5,0,0,0,1232,43,43,20,0,3,1,1
0,0,0,0,4,8,0,0,0,123,27,27,16,1,3,1,3
8,0,0,0,1,11,0,0,0,621,39,39,2,0,3,1,3
22,1,0,0,1,15,0,1,1,1955,23,23,6,0,3,0,2
35,0,0,0,2,0,0,0,0,4325,29,29,20,1,0,1,0
18,0,0,0,2,2,0,0,0,960,45,45,17,0,3,1,1
31,1,0,0,2,8,0,0,0,441,27,27,19,1,2,1,3
11,1,0,0,0,14,1,0,0,710,43,43,22,0,3,3,3
3,1,0,0,5,15,0,1,1,427,21,21,16,0,3,0,3
33,0,1,0,1,5,0,0,0,95,75,59,1,0,3,1,3
32,1,0,0,4,8,0,0,0,1602,48,48,22,0,3,1,1
0,1,0,0,0,11,1,0,0,38,67,67,7,0,3,1,3
19,0,0,0,3,15,0,1,1,2096,25,25,10,0,3,0,2
10,0,0,0,0,0,1,0,0,1190,28,28,1,0,3,1,1
22,1,0,0,0,15,1,1,1,42,23,23,22,0,0,0,3
0,1,0,0,3,11,0,0,0,3088,31,31,20,1,3,2,4
15,0,0,0,1,15,0,1,1,54,75,75,17,0,3,0,3
22,0,0,0,1,7,0,0,0,130,35,35,21,1,3,2,3
7,1,0,0,2,15,0,1,1,329,22,22,21,0,3,0,3
0,0,0,0,0,14,1,0,0,458,57,57,22,0,3,3,3
0,1,0,0,3,15,0,1,1,583,25,25,22,0,0,0,3
0,0,1,1,3,5,0,0,0,926,75,72,20,0,3,1,1
11,0,0,0,3,8,0,0,0,498,58,58,14,0,3,2,3
10,0,1,1,0,7,1,0,0,4039,61,38,1,0,3,1,4
8,0,0,0,0,13,1,0,0,621,43,43,12,0,3,2,3
12,0,0,0,1,13,0,0,0,159,55,55,18,0,3,2,3
0,0,1,1,0,0,1,0,0,1973,67,66,5,0,3,2,2
7,1,0,0,1,15,0,1,1,309,22,22,8,0,3,0,3
1,0,0,0,0,15,1,1,1,1827,53,53,2,0,3,0,2
16,0,0,0,2,15,0,1,1,1127,30,30,16,0,3,0,1
0,1,0,0,2,11,0,0,0,1441,60,60,17,0,3,3,1
22,0,0,0,1,12,0,0,0,2316,65,65,21,0,3,2,2
11,0,0,0,0,15,1,1,1,2489,56,56,21,0,3,0,2
0,0,0,0,3,5,0,0,0,929,64,64,22,0,3,1,1
0,1,0,0,1,8,0,0,0,2333,24,24,16,0,0,3,2
22,0,0,0,3,15,0,1,1,2483,75,75,12,1,3,0,2
18,1,0,0,0,15,1,1,1,1049,28,28,16,0,0,0,1
11,0,0,0,3,13,0,0,0,1082,42,42,17,1,3,3,1
0,0,0,0,2,5,0,0,0,709,73,73,7,0,3,2,3
9,0,0,0,0,14,1,0,0,276,55,55,21,0,3,2,3
2,1,0,0,4,15,0,1,1,175,74,74,6,0,3,0,3
11,0,1,1,3,11,0,0,0,2189,58,20,3,0,3,3,2
9,1,1,0,3,8,0,0,0,980,54,28,16,0,3,1,1
12,1,0,0,1,0,0,0,0,2263,28,28,22,0,3,3,2
17,1,0,0,6,15,0,1,1,3899,28,28,21,0,3,0,4
0,0,0,0,1,3,0,0,0,16,69,69,16,0,3,3,3
18,0,1,1,1,15,0,1,1,1988,67,64,9,1,3,0,2
22,0,0,0,7,8,0,0,0,1234,62,62,18,1,3,2,1
0,1,0,0,3,12,0,0,0,1489,73,73,12,0,3,1,1
0,1,0,0,3,15,0,1,1,3635,24,24,19,0,3,0,4
30,1,0,0,3,15,0,1,1,151,19,19,19,0,0,0,3
0,0,1,0,1,15,0,1,1,1274,45,21,19,0,3,0,1
11,1,0,0,1,15,0,1,1,1421,25,25,3,0,3,0,1
22,0,0,0,1,15,0,1,1,238,37,37,20,0,3,0,3
11,1,0,0,2,12,0,0,0,2778,41,41,22,0,3,1,2
11,0,1,1,3,10,0,0,0,3311,53,49,16,0,3,1,4
35,1,0,0,3,8,0,0,0,66,34,34,22,1,3,2,3
11,0,0,0,2,15,0,1,1,2162,55,55,13,0,3,0,2
11,1,0,0,2,12,0,0,0,3230,32,32,20,0,3,1,4
32,1,0,0,0,15,1,1,1,510,22,22,20,0,3,0,3
11,1,1,1,1,11,0,0,0,2774,37,32,3,0,3,2,2
21,1,0,0,0,5,1,0,0,3089,50,50,21,0,3,2,4
22,1,0,0,1,7,0,0,0,1937,24,24,19,1,3,1,2
6,1,0,0,1,15,0,1,1,1964,65,65,19,0,3,0,2
10,0,1,0,0,15,1,1,1,240,54,34,1,0,3,0,3
0,1,0,0,6,15,0,1,1,1244,29,29,12,1,3,0,1
0,0,0,0,1,15,0,1,1,2713,42,42,16,0,3,0,2
15,1,0,0,0,15,1,1,1,1,33,33,18,0,3,0,3
33,1,0,0,3,0,0,0,0,2934,22,22,22,0,3,3,4
0,0,0,0,2,11,0,0,0,325,73,73,18,1,3,2,3
11,0,0,0,5,15,0,1,1,3955,75,75,22,0,3,0,4
22,1,0,0,0,0,1,0,0,2667,28,28,18,0,3,1,2
32,0,0,0,1,7,0,0,0,1991,49,49,22,0,3,3,2
11,0,0,0,0,8,1,0,0,3103,74,74,21,0,3,2,4
34,0,0,0,0,15,1,1,1,1946,42,42,2,0,3,0,2
11,0,0,0,0,5,1,0,0,4415,71,71,14,0,3,2,0
0,1,0,0,4,15,0,1,1,1072,22,22,19,1,3,0,1
0,1,0,0,2,7,0,0,0,325,30,30,7,0,3,2,3
1,1,0,0,0,0,1,0,0,345,48,48,12,1,3,1,3
34,1,1,1,4,15,0,1,1,4353,27,25,14,0,3,0,0
25,0,0,0,0,5,1,0,0,3430,36,36,18,0,3,1,4
7,0,0,0,0,15,1,1,1,2598,70,70,18,0,3,0,2
11,1,0,0,1,12,0,0,0,1845,39,39,21,0,3,1,2
11,1,0,0,3,11,0,0,0,14,75,75,21,0,3,2,3
11,0,0,0,3,15,0,1,1,256,58,58,20,0,3,0,3
11,0,0,0,3,5,0,0,0,1898,75,75,14,0,3,2,2
11,0,0,0,1,13,0,0,0,745,59,59,17,0,3,2,3
0,1,0,0,0,7,1,0,0,2959,43,43,16,1,3,1,4
11,1,0,0,6,7,0,0,0,3500,47,47,2,1,3,1,4
22,0,0,0,1,12,0,0,0,1431,64,64,19,0,3,1,1
33,1,0,0,3,15,0,1,1,998,24,24,21,0,3,0,1
0,0,0,0,0,12,1,0,0,303,63,63,19,0,3,2,3
7,0,0,0,1,8,0,0,0,4299,35,35,16,0,3,3,0
11,0,0,0,0,15,1,1,1,3576,37,37,18,0,3,0,4
11,1,0,0,4,5,0,0,0,4308,47,47,15,0,3,2,0
31,1,0,0,3,15,0,1,1,4739,23,23,21,0,3,0,0
0,0,0,0,0,5,1,0,0,1802,43,43,19,0,3,1,2
8,1,0,0,1,15,0,1,1,2846,22,22,1,0,3,0,4
0,0,0,0,0,12,1,0,0,2567,64,64,17,1,3,3,2
11,0,0,0,0,15,1,1,1,1401,41,41,16,0,3,0,1
6,1,0,0,3,9,0,0,0,3755,24,24,19,0,3,1,4
7,0,0,0,0,9,1,0,0,395,32,32,17,0,3,1,3
0,0,0,0,2,11,0,0,0,3847,42,42,16,1,3,1,4
30,0,0,0,1,6,0,0,0,266,75,75,18,0,3,2,3
10,0,1,1,4,15,0,1,1,1835,36,26,19,1,3,0,2
11,1,0,0,0,15,1,1,1,1256,75,75,3,0,3,0,1
4,0,0,0,0,0,1,0,0,4356,64,64,4,0,3,2,0
1,1,0,0,0,15,1,1,1,1253,47,47,18,0,3,0,1
0,0,0,0,1,15,0,1,1,1574,29,29,13,0,0,0,1
16,0,0,0,1,15,0,1,1,2185,61,61,19,1,3,0,2
31,1,0,0,0,0,1,0,0,75,53,53,10,0,3,1,3
7,1,0,0,3,10,0,0,0,1790,26,26,15,1,3,2,2
11,1,0,0,1,15,0,1,1,1607,29,29,3,0,3,0,1
21,0,0,0,4,7,0,0,0,1467,25,25,4,0,0,2,1
34,1,0,0,3,15,0,1,1,2941,32,32,21,1,3,0,4
33,0,1,1,1,15,0,1,1,243,27,26,22,1,3,0,3
31,1,0,0,3,15,0,1,1,1677,28,28,9,0,3,0,1
0,0,0,0,0,5,1,0,0,520,41,41,19,0,3,3,3
22,0,0,0,5,0,0,0,0,775,51,51,12,0,3,1,1
11,1,0,0,2,15,0,1,1,2305,23,23,16,0,3,0,2
0,0,1,1,2,15,0,1,1,210,37,28,20,0,3,0,3
0,0,0,0,4,11,0,0,0,2746,72,72,17,0,3,3,2
3,0,1,1,0,7,1,0,0,4028,47,44,2,0,3,1,4
11,0,0,0,4,5,0,0,0,3629,42,42,3,0,3,2,4
30,0,1,1,4,1,0,0,0,1083,54,22,22,0,3,2,1
4,0,0,0,1,15,0,1,1,176,26,26,6,0,0,0,3
15,1,1,1,3,7,0,0,0,177,51,24,20,0,3,2,3
6,0,0,0,2,8,0,0,0,1158,29,29,22,1,3,1,1
10,1,0,0,4,8,0,0,0,3440,58,58,1,0,3,1,4
30,1,0,0,0,15,1,1,1,2022,20,20,16,0,3,0,2
19,1,0,0,4,15,0,1,1,1097,46,46,21,0,3,0,1
32,0,0,0,4,9,0,0,0,4895,41,41,21,0,3,2,0
11,0,0,0,2,8,0,0,0,1565,64,64,16,0,3,1,1
33,1,1,1,4,6,0,0,0,2330,37,29,21,0,3,2,2
31,1,0,0,0,5,1,0,0,3189,62,62,21,1,3,1,4
22,1,0,0,1,15,0,1,1,1044,29,29,18,0,3,0,1
22,0,0,0,1,8,0,0,0,955,29,29,21,0,3,2,1
31,1,0,0,1,7,0,0,0,4188,29,29,4,0,3,1,0
30,1,0,0,2,10,0,0,0,2071,27,27,14,0,0,2,2
30,1,0,0,1,7,0,0,0,1334,49,49,8,0,3,3,1
30,1,0,0,2,15,0,1,1,1466,23,23,18,0,3,0,1
11,1,1,1,4,0,0,0,0,3915,36,35,3,0,3,1,4
17,1,0,0,3,7,0,0,0,3858,52,52,1,0,3,1,4
32,1,0,0,2,15,0,1,1,368,60,60,18,0,3,0,3
16,0,0,0,3,12,0,0,0,3998,62,62,1,0,3,1,4
30,0,0,0,3,0,0,0,0,897,33,33,7,0,3,1,1
32,1,0,0,2,9,0,0,0,824,30,30,13,0,3,1,1
0,0,0,0,1,5,0,0,0,1134,65,65,20,1,3,1,1
21,1,0,0,3,7,0,0,0,3089,28,28,21,0,3,2,4
20,1,0,0,3,15,0,1,1,2235,20,20,10,0,3,0,2
35,1,1,1,2,0,0,0,0,855,25,23,2,0,3,2,1
22,0,0,0,1,9,0,0,0,808,75,75,2,0,3,1,1
12,0,0,0,0,15,1,1,1,429,62,62,14,1,3,0,3
9,0,1,1,2,15,0,1,1,2255,64,62,1,0,3,0,2
30,1,0,0,3,9,0,0,0,4282,75,75,18,0,3,2,0
5,1,0,0,1,15,0,1,1,3028,31,31,22,0,3,0,4
11,1,1,1,1,10,0,0,0,3715,27,26,22,1,3,3,4
11,0,0,0,2,8,0,0,0,4531,50,50,22,0,3,2,0
18,0,0,0,1,15,0,1,1,2081,60,60,1,0,3,0,2
3,1,0,0,1,15,0,1,1,585,33,33,16,0,3,0,3
1,1,0,0,1,0,0,0,0,120,22,22,2,0,3,2,3
2,1,0,0,0,8,1,0,0,383,60,60,2,0,3,2,3
11,0,0,0,3,14,0,0,0,3529,61,61,15,0,3,2,4
27,0,1,1,5,7,0,0,0,67,61,58,6,0,3,2,3
32,0,0,0,3,15,0,1,1,667,44,44,15,0,3,0,3
35,0,1,1,0,15,1,1,1,915,36,32,19,1,3,0,1
30,1,0,0,3,15,0,1,1,211,20,20,22,1,3,0,3
1,0,0,0,2,15,0,1,1,2303,33,33,18,1,3,0,2
18,0,0,0,0,0,1,0,0,2082,75,75,4,0,3,2,2
12,1,0,0,2,15,0,1,1,958,52,52,1,0,3,0,1
35,0,0,0,2,5,0,0,0,263,40,40,4,0,3,3,3
22,1,0,0,1,15,0,1,1,41,19,19,12,1,2,0,3
22,1,0,0,3,15,0,1,1,2116,19,19,18,0,3,0,2
26,1,0,0,0,15,1,1,1,2063,40,40,16,0,3,0,2
0,0,1,1,2,12,0,0,0,1457,63,58,21,1,3,2,1
0,0,1,1,0,15,1,1,1,2222,75,72,16,0,3,0,2
26,1,0,0,1,0,0,0,0,912,51,51,18,1,3,1,1
1,1,0,0,1,0,0,0,0,2409,52,52,19,0,3,1,2
0,0,0,0,1,13,0,0,0,1651,69,69,21,1,3,2,1
2,1,0,0,4,7,0,0,0,2260,44,44,22,1,3,1,2
0,0,1,0,4,9,0,0,0,1134,65,52,20,0,3,2,1
34,0,1,1,3,0,0,0,0,3078,27,25,1,0,3,2,4
11,1,0,0,2,15,0,1,1,3112,35,35,17,0,3,0,4
34,0,1,1,4,6,0,0,0,1345,66,61,21,1,3,2,1
20,0,0,0,5,7,0,0,0,600,34,34,22,1,3,1,3
1,0,0,0,0,0,1,0,0,4031,59,59,18,0,3,3,4
32,1,0,0,1,15,0,1,1,1295,42,42,20,0,3,0,1
7,1,1,1,0,14,1,0,0,2118,33,25,22,0,3,1,2
0,0,0,0,0,15,1,1,1,2533,71,71,19,1,3,0,2
6,1,0,0,5,15,0,1,1,4382,26,26,22,0,3,0,0
35,0,0,0,1,13,0,0,0,4779,50,50,13,0,3,3,0
0,0,0,0,0,15,1,1,1,1536,66,66,22,1,3,0,1
11,0,0,0,2,13,0,0,0,110,36,36,3,0,3,2,3
1,1,0,0,4,8,0,0,0,2061,29,29,17,0,2,3,2
16,0,1,0,1,1,0,0,0,2663,56,22,16,0,3,2,2
11,0,0,0,1,7,0,0,0,484,54,54,22,0,3,2,3
0,0,1,1,5,9,0,0,0,566,60,57,16,0,3,3,3
32,1,1,0,0,15,1,1,1,959,24,20,16,0,3,0,1
22,1,0,0,1,15,0,1,1,55,25,25,15,0,3,0,3
35,1,0,0,1,9,0,0,0,1358,53,53,17,1,3,2,1
0,0,0,0,2,15,0,1,1,1055,52,52,19,0,3,0,1
13,0,0,0,3,0,0,0,0,4640,68,68,15,0,3,2,0
32,0,0,0,2,8,0,0,0,3401,43,43,18,0,3,2,4
11,0,1,1,1,11,0,0,0,999,69,66,22,0,3,2,1
11,1,0,0,2,0,0,0,0,3691,42,42,18,1,3,2,4
10,1,0,0,2,15,0,1,1,744,25,25,21,0,3,0,3
2,0,1,1,4,7,0,0,0,1304,72,70,19,0,3,2,1
11,0,1,0,4,11,0,0,0,1538,52,17,22,0,3,2,1
22,1,0,0,1,5,0,0,0,569,56,56,19,0,3,1,3
35,1,0,0,1,11,0,0,0,587,40,40,21,0,3,1,3
0,0,0,0,2,5,0,0,0,3366,67,67,19,0,3,2,4
31,1,1,1,0,5,1,0,0,347,74,44,21,0,3,1,3
22,1,0,0,0,8,1,0,0,2536,27,27,16,0,3,2,2
32,1,0,0,2,8,0,0,0,3433,60,60,15,0,3,1,4
33,0,0,0,4,15,0,1,1,3749,28,28,20,1,3,0,4
4,0,1,1,0,9,1,0,0,2999,33,32,19,0,3,1,4
22,1,0,0,3,15,0,1,1,1044,25,25,18,0,0,0,1
22,1,0,0,0,9,1,0,0,2763,29,29,15,0,3,2,2
11,0,0,0,2,5,0,0,0,3164,71,71,17,0,3,3,4
6,1,0,0,0,15,1,1,1,1148,37,37,12,0,3,0,1
6,0,0,0,1,1,0,0,0,1423,31,31,15,0,3,2,1
12,1,0,0,6,15,0,1,1,1089,54,54,14,1,3,0,1
4,1,0,0,2,15,0,1,1,3442,75,75,20,0,3,0,4
0,0,0,0,1,15,0,1,1,682,23,23,17,1,0,0,3
34,0,0,0,3,14,0,0,0,2042,66,66,1,0,3,2,2
11,1,0,0,1,5,0,0,0,2018,52,52,22,1,3,3,2
22,0,0,0,3,15,0,1,1,1125,29,29,6,0,3,0,1
0,0,0,0,4,9,0,0,0,270,56,56,17,0,3,1,3
31,0,1,1,5,15,0,1,1,1117,39,37,22,0,3,0,1
34,1,0,0,0,7,1,0,0,1843,31,31,13,1,3,2,2
22,1,0,0,6,15,0,1,1,3025,31,31,2,1,3,0,4
0,1,1,1,6,0,0,0,0,2178,50,46,15,0,3,1,2
31,0,0,0,2,14,0,0,0,645,50,50,19,0,3,1,3
0,0,0,0,3,8,0,0,0,2157,64,64,16,1,3,1,2
22,0,1,1,1,15,0,1,1,1213,64,62,6,0,3,0,1
5,1,0,0,0,10,1,0,0,234,35,35,21,0,3,1,3
20,0,1,1,4,5,0,0,0,4312,65,61,21,0,3,2,0
1,1,0,0,0,15,1,1,1,29,29,29,18,0,3,0,3
11,0,1,1,2,11,0,0,0,2216,75,53,21,0,3,3,2
13,0,0,0,1,13,0,0,0,5367,57,57,5,0,3,2,0
22,0,0,0,3,10,0,0,0,2158,42,42,17,1,3,1,2
32,0,1,0,3,0,0,0,0,195,64,38,2,1,3,1,3
12,1,0,0,1,15,0,1,1,414,23,23,22,0,0,0,3
11,0,1,1,6,12,0,0,0,1427,42,17,14,1,3,2,1
0,0,1,1,2,14,0,0,0,85,72,71,5,1,3,2,3
0,1,0,0,1,7,0,0,0,279,55,55,13,0,3,1,3
22,0,1,0,6,15,0,1,1,239,43,17,2,0,3,0,3
0,0,0,0,0,7,1,0,0,3810,54,54,16,1,3,1,4
0,0,1,1,2,9,0,0,0,527,27,25,8,0,3,2,3
0,0,1,1,0,2,1,0,0,408,69,59,17,0,3,3,3
32,0,1,1,1,15,0,1,1,2391,27,26,22,0,3,0,2
35,0,0,0,0,7,1,0,0,223,45,45,21,1,3,2,3
23,0,1,1,1,15,0,1,1,1914,63,62,1,0,3,0,2
9,1,0,0,3,15,0,1,1,1502,24,24,1,0,0,0,1
8,0,0,0,2,10,0,0,0,2514,36,36,22,1,3,1,2
22,1,0,0,3,15,0,1,1,3845,32,32,14,0,3,0,4
31,0,0,0,2,15,0,1,1,3188,36,36,14,1,3,0,4
3,1,0,0,4,1,0,0,0,2297,41,41,22,1,3,2,2
33,0,1,1,9,15,0,1,1,2127,67,65,20,0,3,0,2
0,1,0,0,0,15,1,1,1,1280,53,53,13,0,3,0,1
8,1,0,0,2,5,0,0,0,818,38,38,16,0,3,1,1
35,1,0,0,8,15,0,1,1,401,28,28,12,0,0,0,3
2,0,0,0,1,5,0,0,0,383,46,46,18,0,3,2,3
12,0,0,0,4,15,0,1,1,94,44,44,20,0,3,0,3
0,0,0,0,4,15,0,1,1,1274,75,75,19,0,3,0,1
11,1,0,0,3,11,0,0,0,4057,63,63,22,0,3,3,4
30,0,0,0,5,15,0,1,1,179,57,57,20,1,3,0,3
33,0,1,0,3,7,0,0,0,95,74,50,19,1,3,1,3
30,1,0,0,0,15,1,1,1,1362,31,31,17,1,3,0,1
32,1,0,0,3,8,0,0,0,2321,24,24,1,0,3,1,2
11,1,1,0,1,15,0,1,1,154,33,31,18,0,3,0,3
1,0,1,0,4,15,0,1,1,1685,58,25,22,1,3,0,1
0,0,0,0,0,12,1,0,0,1809,51,51,19,0,3,2,2
3,1,0,0,3,15,0,1,1,4262,36,36,12,0,3,0,0
11,0,0,0,0,10,1,0,0,237,26,26,21,0,3,3,3
7,0,0,0,1,7,0,0,0,2937,34,34,16,0,2,1,4
30,1,0,0,3,15,0,1,1,4172,52,52,21,0,3,0,0
0,0,0,0,4,15,0,1,1,5639,75,75,13,0,3,0,0
0,0,0,0,1,0,0,0,0,24,57,57,7,0,3,1,3
22,1,0,0,1,15,0,1,1,4379,52,52,21,0,3,0,0
11,1,0,0,2,15,0,1,1,1933,28,28,22,0,3,0,2
33,0,1,0,1,15,0,1,1,594,69,38,15,1,3,0,3
2,1,0,0,0,15,1,1,1,2114,28,28,1,0,3,0,2
11,1,0,0,0,10,1,0,0,133,28,28,15,1,3,1,3
0,0,1,1,0,15,1,1,1,4,75,72,21,1,3,0,3
34,1,0,0,2,7,0,0,0,635,22,22,21,0,0,3,3
11,1,0,0,5,9,0,0,0,933,24,24,14,0,3,1,1
35,1,0,0,2,15,0,1,1,855,41,41,2,0,3,0,1
33,1,0,0,1,15,0,1,1,693,35,35,17,0,3,0,3
9,0,1,1,2,13,0,0,0,4293,65,63,9,0,3,1,0
11,0,1,1,2,10,0,0,0,4169,37,28,3,0,3,2,0
35,0,0,0,0,8,1,0,0,66,75,75,13,1,3,1,3
0,1,1,1,0,9,1,0,0,3934,43,36,22,0,3,2,4
3,1,0,0,1,0,0,0,0,3637,71,71,1,0,3,2,4
16,0,1,1,1,5,0,0,0,2793,71,62,1,0,3,1,2
32,1,1,0,3,15,0,1,1,428,55,24,12,1,3,0,3
21,0,0,0,1,0,0,0,0,112,46,46,19,0,3,1,3
33,0,1,1,2,15,0,1,1,1476,75,65,21,0,3,0,1
0,0,0,0,0,15,1,1,1,1600,75,75,13,0,3,0,1
30,1,0,0,3,15,0,1,1,846,23,23,12,0,3,0,1
22,1,0,0,0,15,1,1,1,4654,42,42,14,1,3,0,0
19,0,0,0,2,15,0,1,1,2826,46,46,10,0,3,0,4
8,0,0,0,1,8,0,0,0,1757,23,23,12,0,3,1,2
11,0,1,1,9,14,0,0,0,2561,58,45,2,1,3,2,2
1,0,0,0,1,7,0,0,0,82,59,59,21,1,3,2,3
33,0,0,0,1,4,0,0,0,3831,51,51,17,0,3,3,4
0,0,0,0,2,15,0,1,1,1545,28,28,16,0,3,0,1
4,0,1,1,3,0,0,0,0,1257,40,16,1,0,3,3,1
16,0,0,0,2,15,0,1,1,3144,49,49,16,0,3,0,4
12,1,0,0,6,15,0,1,1,1747,21,21,22,1,0,0,2
0,1,0,0,2,7,0,0,0,1741,27,27,19,1,3,1,2
0,0,1,1,1,7,0,0,0,3802,34,30,5,0,3,2,4
11,0,0,0,4,5,0,0,0,4302,38,38,21,0,3,3,0
14,1,0,0,4,0,0,0,0,260,23,23,9,0,2,2,3
30,1,0,0,4,15,0,1,1,755,27,27,6,0,0,0,3
0,0,0,0,1,15,0,1,1,1684,71,71,2,0,3,0,1
34,1,1,0,1,15,0,1,1,2110,32,26,20,0,3,0,2
30,0,0,0,3,15,0,1,1,360,29,29,17,1,0,0,3
30,0,1,1,3,9,0,0,0,1201,44,42,18,0,3,1,1
0,0,0,0,0,10,1,0,0,1545,74,74,19,0,3,1,1
22,1,0,0,4,15,0,1,1,2084,22,22,21,0,0,0,2
16,0,0,0,0,0,1,0,0,1364,56,56,16,0,3,1,1
11,1,0,0,4,15,0,1,1,2493,49,49,18,0,3,0,2
35,0,0,0,4,9,0,0,0,1186,36,36,21,0,3,2,1
6,1,0,0,2,15,0,1,1,2112,36,36,17,0,3,0,2
33,0,0,0,1,10,0,0,0,2934,25,25,22,0,3,3,4
18,1,0,0,0,7,1,0,0,772,58,58,12,0,3,1,1
0,0,0,0,4,1,0,0,0,883,42,42,21,1,3,2,1
35,0,0,0,2,15,0,1,1,841,60,60,21,0,3,0,1
8,0,0,0,0,5,1,0,0,1339,63,63,12,0,3,3,1
17,1,0,0,1,9,0,0,0,2389,27,27,21,0,0,1,2
5,1,0,0,1,7,0,0,0,2191,58,58,12,1,3,1,2
30,1,0,0,2,15,0,1,1,3861,23,23,18,0,2,0,4
15,0,0,0,1,5,0,0,0,366,61,61,18,1,3,2,3
9,0,0,0,2,10,0,0,0,1161,69,69,16,1,3,1,1
2,1,1,1,0,0,1,0,0,98,43,37,17,0,3,1,3
27,0,1,1,5,15,0,1,1,67,38,29,6,0,3,0,3
0,1,0,0,1,14,0,0,0,790,31,31,19,0,3,1,1
11,0,1,1,1,15,0,1,1,1521,52,49,22,1,3,0,1
22,0,1,1,2,7,0,0,0,2078,66,65,8,0,3,2,2
11,1,0,0,1,0,0,0,0,335,28,28,2,0,3,1,3
0,0,0,0,2,9,0,0,0,3257,52,52,22,0,3,2,4
30,1,0,0,3,15,0,1,1,186,22,22,7,0,3,0,3
11,1,0,0,3,10,0,0,0,2152,52,52,21,0,3,2,2
30,1,0,0,3,15,0,1,1,1334,25,25,8,0,0,0,1
5,1,0,0,1,0,0,0,0,2411,25,25,2,0,3,1,2
0,0,1,1,1,8,0,0,0,681,44,42,22,0,3,2,3
11,1,0,0,0,9,1,0,0,2415,65,65,21,0,3,2,2
0,0,1,1,5,15,0,1,1,611,48,43,19,0,3,0,3
35,1,0,0,0,15,1,1,1,52,21,21,6,0,3,0,3
35,0,0,0,0,15,1,1,1,623,61,61,22,0,3,0,3
11,0,0,0,0,5,1,0,0,489,45,45,17,0,3,3,3
